sistema,subsistema,propietario,razon_social,rut,central,estado,fecha_puesta_servicio_central,anio_servicio_central,region_nombre,comuna_nombre,cod_unidad,tipo_unidad,fecha_servicio_unidad,unidades,marca_modelo,clasificacion,tipo_de_energia,potencia_bruta_mw,potencia_neta_mw,ley_ernc,medio_generacion,distribuidora,punto_conexion,combustible_1,consumo_1,unidad_1,combustible_2,consumo_2,unidad_2,combustible_3,consumo_3,unidad_3,tipo_turbina_hidraulica,gasto_m3_por_s,caida_m,coord_este_utm,coord_norte_utm,huso_utm,tipo_final,orden,fecha_act
SEN,SIC,FONTUS SCL III SPA,,76.824.977-6,PMGD TER EL FARO,En Operacion,01/10/2020,2020,Región de Coquimbo,Los Vilos,,,,6,,Convencional,Petróleo Diesel,"3,01","3,00",No,Pequeños medio de generación distribuida o PMGD,CGE,ID364 BA S/E QUEREO 23KV,,,,,,,,,,,,,265619,6463545,19 J,Petróleo Diesel,5,12/10/2021
SEN,SIC,STERICYCLE URBANO SPA,,76.416.769-4,PMGD TER EL MOLLE,En Operacion,18/12/2015,2015,Región de Valparaíso,Valparaíso,,,,6,,ERNC,Biogas,"4,50","4,15",Si,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,S/E VALPARAISO 12 KV,,,,,,,,,,,,,"253627,0201","6335865,06",19H,Biomasa,6,12/10/2021
SEN,SIC,GENERADORA ESTANCILLA SPA,,76.145.769-1,PMGD TER EL NOGAL,En Operacion,20/04/2017,2017,Región Metropolitana de Santiago,San Bernardo,,,,6,,Convencional,Petróleo Diesel,"3,00","3,00",No,Pequeños medio de generación distribuida o PMGD,CGE,ID 904 BA S/E SAN BERNARDO 12KV BP3,Petróleo Diesel,"0,2353",[Ton/MWh],,,,,,,,,,"341250,9257","6274234,717",19H,Petróleo Diesel,7,12/10/2021
SEN,SIC,ELÉCTRICA PINARES LIMITADA,,,PMGD TER ELECTRICA PINARES LIMITADA,En Operacion,10/02/2021,2021,Región del Maule,Constitución,,,,8,,Convencional,Petróleo Diesel,"8,60","8,60",No,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Purapel /  S/EConstitución,,,,,,,,,,,,,"738242,35","6080463,17",18 H,Petróleo Diesel,9,12/10/2021
SEN,SIC,GENERADORA ERMITAÑO SPA,,76.609.577-1,PMGD TER ERMITAÑO,En Operacion,05/06/2018,2018,Región de Valparaíso,San Antonio,,,,NO APLICA,,Convencional,Petróleo Diesel,"3,00","2,85",No,Pequeños medio de generación distribuida o PMGD,CGE,S/E LEYDA,Petróleo Diesel,"0,235",,,,,,,,,,,277582,6277688,19H,Petróleo Diesel,6,12/10/2021
SEN,SIC,GENERADORA ESTANCILLA SPA,,76.145.769-1,PMGD TER ESTANCILLA,En Operacion,10/01/2013,2013,Región Metropolitana de Santiago,San Bernardo,,,,6,,Convencional,Petróleo Diesel,"3,00","3,00",No,Pequeños medio de generación distribuida o PMGD,CGE,ALIMENTADOR LA CAPILLA 12 KV,Diesel,"0,228",[Ton/MWh],,,,,,,,,,"341216,0414","6274251,997",19H,Petróleo Diesel,7,12/10/2021
SEN,SING,ENORCHILE S.A.,,96.774.300-3,PMGD TER ESTANDARTES,En Operacion,14/09/2018,2018,Región de Tarapacá,Iquique,,,,7,,Convencional,Petróleo Diesel,"6,25","6,19",No,Pequeños medio de generación distribuida o PMGD,CGE,"S/E PALAFITOS 13,2KV",,,,,,,,,,,,,382019.32,7765269.56,19 K,Petróleo Diesel,2,12/10/2021
SEN,SIC,ENERGÍA MORRO GUAYACÁN SPA,,,PMGD TER ETERSOL,En Operacion,07/03/2021,2021,Región Metropolitana de Santiago,Quilicura,,,,2,,Convencional,Petróleo Diesel,"0,73","0,73",No,Pequeños medio de generación distribuida o PMGD,Enel Distribución Chile S.A.,"Alimentador Palmilla, Subestación Quilicura",,,,,,,,,,,,,341285,6306223,19H,Petróleo Diesel,7,12/10/2021
SEN,SIC,GENERADORA ELÉCTRICA GAMI LTDA,,76.975.757-0,PMGD TER GAMI,En Operacion,29/06/2019,2019,Región de Los Lagos,San Pablo,,,,6,,Convencional,Petróleo Diesel,"2,88","2,88",No,Pequeños medio de generación distribuida o PMGD,SAESA,ID 3188 BA S/E OSORNO 23KV BP2,,,,,,,,,,,,,655337,5515655,18 H,Petróleo Diesel,14,12/10/2021
SEN,SIC,HBS ENERGÍA S.A.,,76.856.480-9,PMGD TER HBS GNL,En Operacion,01/09/2016,2016,Región del Biobío,Los Ángeles,,,,3,,Convencional,Gas Natural,"3,50","3,38",No,Pequeños medio de generación distribuida o PMGD,CGE,EL AVELLANO 23 KV,,,,,,,,,,,,,734817.18,5870007.17,18H,Gas Natural,10,12/10/2021
SEN,SIC,HBS ENERGÍA S.A.,,76.856.480-9,PMGD TER HBS,En Operacion,15/06/2011,2011,Región del Biobío,Los Ángeles,,,,1,,ERNC,Biomasa,"1,10","1,10",Si,Pequeños medio de generación distribuida o PMGD,CGE,EL AVELLANO 23 KV,,,,,,,,,,,,,"734823,026","5870048,009",18H,Biomasa,10,12/10/2021
SEN,SIC,BIO ENERGÍA LAS PAMPAS SPA,,76.254.294-3,PMGD TER LAS PAMPAS,En Operacion,25/10/2014,2014,Región del Libertador Gral. Bernardo O’Higgins,Pichidegua,,,,1,,ERNC,Biogas,"0,40","0,37",Si,Pequeños medio de generación distribuida o PMGD,CGE,ALIMENTADOR EL CARMEN,BioGas,"2,5",[kWh/kWh],,,,,,,,,,"278453,0235","6194449,979",19H,Biomasa,8,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER LEBU,En Operacion,29/05/2007,2007,Región del Biobío,Lebu,,,,4,,Convencional,Petróleo Diesel,"3,40","3,40",No,Pequeños medio de generación distribuida o PMGD,CGE,S/E LEBU,,,,,,,,,,,,,"617435,0271","5836026,037",18H,Petróleo Diesel,10,12/10/2021
SEN,SIC,ENERKEY SPA,,76.468.419-2,PMGD TER LEPANTO,En Operacion,01/01/2017,2017,Región Metropolitana de Santiago,San Bernardo,,,,1,,ERNC,Biogas,"2,00","2,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E SAN BERNARDO,,,,,,,,,,,,,"345187,9725","6277779,991",19 H,Biomasa,7,12/10/2021
SEN,SIC,EMPRESAS LIPIGAS S.A.,,96.928.510-K,PMGD TER LIPIGAS CONCON,En Operacion,23/11/2017,2017,Región de Valparaíso,Concón,,,,3,,Convencional,Gas Natural,"6,00","6,00",No,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,ID 2917 BA S/E CONCON BP1,,,,,,,,,,,,,267020.15,6353874.01,19 H,Gas Natural,6,12/10/2021
SEN,SIC,ELÉCTRICA NUEVA ENERGÍA S.A.,,76.045.612-8,PMGD TER LOMAS COLORADAS,En Operacion,17/09/2021,2021,Región del Biobío,Coronel,,,,1,,ERNC,Biomasa,"3,20","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Lagunillas /  S/ELoma Colorada,,,,,,,,,,,,,664257.79,5910589.40,18 H,Biomasa,10,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER LONQUIMAY,En Operacion,21/07/2011,2011,Región de La Araucanía,Lonquimay,,,,2,,Convencional,Petróleo Diesel,"1,20","1,20",No,Pequeños medio de generación distribuida o PMGD,FRONTEL,S/E CURACAUTIN 13.2KV,Petróleo Diesel,"0,2672",[Ton/MWh],,,,,,,,,,288088.58,5729875.78,19H,Petróleo Diesel,12,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER LOS ALAMOS,En Operacion,27/07/2013,2013,Región del Biobío,Los Álamos,,,,1,,Convencional,Petróleo Diesel,"0,80","0,80",No,Pequeños medio de generación distribuida o PMGD,FRONTEL,ALIMENTADOR TRES PINOS,Diesel,"0,2416",[Ton/MWh],,,,,,,,,,"639604,01","5834533,011",18H,Petróleo Diesel,10,12/10/2021
SEN,SIC,BIO ENERGÍA LOS PINOS SPA,,76.472.359-7,PMGD TER LOS PINOS,En Operacion,05/12/2017,2017,Región del Biobío,Penco,,,,2,,ERNC,Biogas,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 198 BA S/E PENCO 15KV,,,,,,,,,,,,,"681621,91","5929310,09",18H,Biomasa,10,12/10/2021
SEN,SIC,ESPINOS S.A.,,76.925.800-0,PMGD TER LOS SAUCES,En Operacion,27/06/2019,2019,Región de La Araucanía,Los Sauces,,,,2,,Convencional,Petróleo Diesel,"3,00","2,98",No,Pequeños medio de generación distribuida o PMGD,FRONTEL,ID 1411 BA S/E LOS SAUCES 23KV BP1,,,,,,,,,,,,,690280.00,5793386.00,18 H,Petróleo Diesel,12,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER LOUSIANA PACIFIC II,En Operacion,21/02/2011,2011,Región de La Araucanía,Lautaro,,,,4,,Convencional,Petróleo Diesel,"3,00","3,00",No,Pequeños medio de generación distribuida o PMGD,FRONTEL,S/E LAUTARO,Petróleo Diesel,"0,217074",[Ton/MWh],,,,,,,,,,"720505,027","5731037,986",18H,Petróleo Diesel,12,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER LOUSIANA PACIFIC,En Operacion,15/06/2009,2009,Región de Los Ríos,Panguipulli,,,,4,,Convencional,Petróleo Diesel,"3,00","3,00",No,Pequeños medio de generación distribuida o PMGD,SAESA,S/E PANGUIPULLI 23KV,Petróleo Diesel,"0,2212485",[Ton/MWh],,,,,,,,,,"716980,0094","5617922,98",18H,Petróleo Diesel,13,12/10/2021
SEN,SIC,GENERADORA MIMBRE SPA,,76.761.555-8,PMGD TER MIMBRE,En Operacion,15/02/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Chimbarongo,,,,6,,Convencional,Petróleo Diesel,"3,00","2,98",No,Pequeños medio de generación distribuida o PMGD,CGE,ID 153 BA S/E COLCHAGUA 15KV C1,,,,,,,,,,,,,316174.59,6161010.83,19 H,Petróleo Diesel,8,12/10/2021
SEN,SIC,BIO ENERGÍA MOLINA SPA,,76.256.837-3,PMGD TER MOLINA,En Operacion,01/01/2017,2017,Región del Maule,Molina,,,,1,,ERNC,Biogas,"1,00","0,70",Si,Pequeños medio de generación distribuida o PMGD,CGE,"ID 2467 BA S/E MOLINA 13,2KV BP2",,,,,,,,,,,,,289175.02,6114373.96,19 H,Biomasa,9,12/10/2021
SEN,SIC,ELEKTRA GENERACIÓN S.A.,,76.594.660-3,PMGD TER MONTE PATRIA,En Operacion,12/07/2007,2007,Región de Coquimbo,Monte Patria,,,,8,,Convencional,Petróleo Diesel,"9,00","9,00",No,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E CENTRAL MONTE PATRIA,Petróleo Diesel,"0,2817",[Ton/MWh],,,,,,,,,,"313329,9999","6602431,014",19J,Petróleo Diesel,5,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER MULTIEXPORT II,En Operacion,01/01/2009,2009,Región de Los Lagos,Puerto Montt,,,,2,,Convencional,Petróleo Diesel,"1,60","1,60",No,Pequeños medio de generación distribuida o PMGD,SAESA,S/E MELIPULLI 23KV,Petróleo Diesel,"0,2212485",[Ton/MWh],,,,,,,,,,"669030,0108","5407391,975",18G,Petróleo Diesel,14,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER MULTIEXPORT,En Operacion,01/01/2009,2009,Región de Los Lagos,Puerto Montt,,,,1,,Convencional,Petróleo Diesel,"0,80","0,80",No,Pequeños medio de generación distribuida o PMGD,SAESA,S/E MELIPULLI 23KV,Petróleo Diesel,"0,2212485",[Ton/MWh],,,,,,,,,,"669196,0204","5407326,99",18G,Petróleo Diesel,14,12/10/2021
SEN,SIC,ORAFTI CHILE S.A.,,77.894.990-3,PMGD TER ORAFTI,En Operacion,27/02/2009,2009,Región de Ñuble,Pemuco,,,,3,,Convencional,Petróleo Diesel,"8,20","7,20",No,Pequeños medio de generación distribuida o PMGD,SAESA,ALIMENTADOR CABRERO - BULNES 23 KV,,,,,,,,,,,,,"736399,9982","5911781,032",18H,Petróleo Diesel,11,12/10/2021
SEN,SIC,ESPINOS S.A.,,76.925.800-0,PMGD TER PICOLTUE,En Operacion,27/06/2019,2019,Región del Biobío,Mulchén,,,,2,,Convencional,Petróleo Diesel,"3,00","2,98",No,Pequeños medio de generación distribuida o PMGD,FRONTEL,ID 1405 BA S/E PICOLTUE 23KV BP1,,,,,,,,,,,,,"741708,3","5825138,87",18 H,Petróleo Diesel,10,12/10/2021
SEN,SIC,LLONQUÉN ENERGÍAS SPA,,,PMGD TER PRP CAMPESINA (EX ALDEA),En Operacion,21/10/2020,2020,Región de Los Ríos,La Unión,,,,6,,Convencional,Petróleo Diesel,"2,99","2,99",No,Pequeños medio de generación distribuida o PMGD,Sociedad Austral de Electricidad S.A.,52E4/A402 Aldea Campesina,,,,,,,,,,,,,669574,5535318,18 G,Petróleo Diesel,13,12/10/2021
SEN,SIC,LLONQUÉN ENERGÍAS SPA,,,PMGD TER PRP CHIFIN,En Operacion,01/01/2020,2020,Región de Los Lagos,Río Negro,,,,6,,Convencional,Petróleo Diesel,"2,99","2,99",No,Pequeños medio de generación distribuida o PMGD,Sociedad Austral de Electricidad S.A.,52E1/A475 Chifin -  S/ERio Negro,,,,,,,,,,,,,652196,5482998,18 G,Petróleo Diesel,14,12/10/2021
SEN,SIC,GENERSUR SPA,,,PMGD TER PRP LAS QUEMAS,En Operacion,05/06/2021,2021,Región de Los Lagos,Osorno,,,,9,,Convencional,Petróleo Diesel,"9,00","9,00",No,Pequeños medio de generación distribuida o PMGD,Sociedad Austral de Electricidad S.A.,Alimentador Con Con /  S/EBarro Blanco,,,,,,,,,,,,,661188,5502877,18H,Petróleo Diesel,14,12/10/2021
SEN,SIC,LLONQUÉN ENERGÍAS SPA,,,PMGD TER PRP LOS NEGROS,En Operacion,20/10/2020,2020,Región de Los Lagos,Osorno,,,,6,,Convencional,Petróleo Diesel,"2,99","2,99",No,Pequeños medio de generación distribuida o PMGD,Compañía Eléctrica Osorno S.A.,52E1/A424 LOSNEGROS,,,,,,,,,,,,,675017,5504479,18G,Petróleo Diesel,14,12/10/2021
SEN,SIC,LLONQUÉN ENERGÍAS SPA,,,PMGD TER PRP RAPACO,En Operacion,21/10/2020,2020,Región de Los Ríos,La Unión,,,,6,,Convencional,Petróleo Diesel,"2,99","2,99",No,Pequeños medio de generación distribuida o PMGD,SAESA,S/E RAPACO,,,,,,,,,,,,,664105,5540381,18 H,Petróleo Diesel,13,12/10/2021
SEN,SIC,LLONQUÉN ENERGÍAS SPA,,,PMGD TER PRP TAMBORES,En Operacion,01/01/2020,2020,Región de Los Ríos,Río Bueno,,,,6,,Convencional,Petróleo Diesel,"2,99","2,99",No,Pequeños medio de generación distribuida o PMGD,Sociedad Austral de Electricidad S.A.,52E2/Alimentador Rio Bueno /  S/ETambores,,,,,,,,,,,,,670242,5532075,18G,Petróleo Diesel,13,12/10/2021
SEN,SIC,ELEKTRA GENERACIÓN S.A.,,76.594.660-3,PMGD TER PUNITAQUI,En Operacion,06/07/2007,2007,Región de Coquimbo,Punitaqui,,,,6,,Convencional,Petróleo Diesel,"9,00","9,00",No,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E PUNITAQUI,Petróleo Diesel,"0,2817",[Ton/MWh],,,,,,,,,,285760.00,6583984.00,19J,Petróleo Diesel,5,12/10/2021
SEN,SIC,GENERADORA LA CALERA SPA,,76.267.761-K,PMGD TER RAMADILLA,En Operacion,01/09/2018,2018,Región de Coquimbo,Los Vilos,,,,6,,Convencional,Petróleo Diesel,"3,00","3,00",No,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E QUEREO,,,,,,,,,,,,,265785.12,6463594.72,19J,Petróleo Diesel,5,12/10/2021
SEN,SIC,ELÉCTRICA RASO POWER LTDA.,,76.426.029-5,PMGD TER RASO POWER,En Operacion,01/04/2016,2016,Región del Maule,Constitución,,,,5,,Convencional,Petróleo Diesel,"8,48","8,48",No,Pequeños medio de generación distribuida o PMGD,CGE,ID 565 BA S/E CONSTITUCIÓN 23KV BP1,,,,,,,,,,,,,"738260,2","6080516,04",18 H,Petróleo Diesel,9,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER REY,En Operacion,03/09/2016,2016,Región de Los Ríos,Corral,,,,1,,Convencional,Petróleo Diesel,"0,80","0,78",No,Pequeños medio de generación distribuida o PMGD,SAESA,ID 411 BA S/E CORRAL 13.2KV,,,,,,,,,,,,,635256.86,5582493.72,18H,Petróleo Diesel,13,12/10/2021
SEN,SIC,GENERADORA LA CALERA SPA,,76.267.761-K,PMGD TER RIO AZUL,En Operacion,30/08/2019,2019,Región de Los Lagos,Puerto Montt,,,,6,,Convencional,Petróleo Diesel,"3,00","2,99",No,Pequeños medio de generación distribuida o PMGD,SAESA,ID 1744 BA S/E ALTO BONITO 23KV,,,,,,,,,,,,,660485.67,5401306.61,18 G,Petróleo Diesel,14,12/10/2021
SEN,SIC,SALMOFOOD S.A.,,,PMGD TER SALMOFOOD,En Operacion,01/01/2009,2009,Región de Los Lagos,Castro,,,,1,,Convencional,Petróleo Diesel,"1,60","1,60",No,Pequeños medio de generación distribuida o PMGD,SAESA,S/E OSORNO 23 KV,,,,,,,,,,,,,"601892,77","5307953,3",18 G,Petróleo Diesel,14,12/10/2021
SEN,SIC,BIO ENERGIA SANTA IRENE SPA,,76.254.271-4,PMGD TER SANTA IRENE,En Operacion,03/09/2013,2013,Región del Libertador Gral. Bernardo O’Higgins,Palmilla,,,,1,,Convencional,Petróleo Diesel,"0,40","0,37",No,Pequeños medio de generación distribuida o PMGD,EMELECTRIC,ALIMENTADOR LIHUEIMO,,,,,,,,,,,,,289358.31,6183165.77,19H,Petróleo Diesel,8,12/10/2021
SEN,SIC,ENERGÍA GENERACIÓN SPA,,76.683.713-1,PMGD TER SEPULTURA,En Operacion,17/08/2018,2018,Región de Valparaíso,San Antonio,,,,6,,Convencional,Petróleo Diesel,"3,00","2,98",No,Pequeños medio de generación distribuida o PMGD,CGE,SE LEYDA,Petróleo Diesel,"0,2353",[Kg/kWh],,,,,,,,,,277582.44,6277686.81,19H,Petróleo Diesel,6,12/10/2021
SEN,SIC,ROBERTO TAMM Y CIA LTDA.,,86.579.500-9,PMGD TER TAMM,En Operacion,11/03/2013,2013,Región del Libertador Gral. Bernardo O’Higgins,Chimbarongo,,,,1,,ERNC,Biogas,"0,19","0,18",No,Pequeños medio de generación distribuida o PMGD,CGE,ALIMENTADOR TINGUIRIRICA,,,,,,,,,,,,,"323017,0004","6161524,032",19H,Biomasa,8,12/10/2021
SEN,SIC,TECNORED S.A.,,77.302.440-5,PMGD TER TAPIHUE,En Operacion,27/08/2009,2009,Región de Valparaíso,Casablanca,,,,2,,Convencional,Gas Natural,"6,40","6,40",No,Pequeños medio de generación distribuida o PMGD,ENERGÍA CASABLANCA,S/E CASABLANCA,Gas Natural,"0,293",[dam3/MWh],,,,,,,,,,"277557,0082","6309276,069",19H,Gas Natural,6,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER TIRUA,En Operacion,21/07/2011,2011,Región del Biobío,Tirúa,,,,1,,Convencional,Petróleo Diesel,"1,90","1,90",No,Pequeños medio de generación distribuida o PMGD,FRONTEL,S/E TRES PINOS 13.2KV,Petróleo Diesel,"0,2672",[Ton/MWh],,,,,,,,,,"632464,9857","5757097,037",18H,Petróleo Diesel,10,12/10/2021
SEN,SIC,TOMAVAL GENERACIÓN S.A.,,76.171.705-7,PMGD TER TOMAVAL,En Operacion,01/04/2011,2011,Región de Valparaíso,La Cruz,,,,2,,Convencional,Petróleo Diesel,"2,90","2,90",No,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,S/E SAN PEDRO,Petróleo Diesel,"0,24",[m3/MWh],,,,,,,,,,291584.57,6362588.10,19H,Petróleo Diesel,6,12/10/2021
SEN,SIC,AGUAS ANDINAS S.A.,,76.078.231-9,PMGD TER TREBAL MAPOCHO,En Operacion,01/12/2012,2012,Región Metropolitana de Santiago,Padre Hurtado,,,,2,,ERNC,Biogas,"9,28","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,ALIMENTADOR SANTA MARTA,,,,,,,,,,,,,"329505,9799","6287289,052",19H,Biomasa,7,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,PMGD TER TRONGOL-CURANILAHUE,En Operacion,01/08/2012,2012,Región del Biobío,Curanilahue,,,,5,,Convencional,Petróleo Diesel,"2,40","2,40",No,Pequeños medio de generación distribuida o PMGD,FRONTEL,S/E CURANILAHUE,Diesel,"0,2296",Ton/MWh,,,,,,,,,,"648443,0269","5849287,983",18H,Petróleo Diesel,10,12/10/2021
SEN,SIC,ESPINOS S.A.,,76.925.800-0,PMGD TER YUMBEL,En Operacion,27/06/2019,2019,Región del Biobío,Yumbel,,,,2,,Convencional,Petróleo Diesel,"3,00","2,98",No,Pequeños medio de generación distribuida o PMGD,SAESA,ID 1207 BA S/E CABRERO 23KV BP1,,,,,,,,,,,,,"717834,33","5887847,03",18 H,Petróleo Diesel,10,12/10/2021
SEN,SIC,GENERADORA ZAPALLAR SPA,,76.780.597-7,PMGD TER ZAPALLAR,En Operacion,15/02/2019,2019,Región del Maule,Curicó,,,,6,,Convencional,Petróleo Diesel,"3,00","2,98",No,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Zapallar S/E CURICO,,,,,,,,,,,,,296880.82,6125563.23,19 H,Petróleo Diesel,9,12/10/2021
SEN,SING,ENORCHILE S.A.,,96.774.300-3,PMGD TER ZOFRI,En Operacion,14/09/2018,2018,Región de Tarapacá,Iquique,,,,6,,Convencional,Petróleo Diesel,"5,83","5,83",No,Pequeños medio de generación distribuida o PMGD,CGE,"S/E PALAFITOS 13,2KV",,,,,,,,,,,,,381947.75,7765268.95,19 K,Petróleo Diesel,2,12/10/2021
SEN,SING,AES GENER,AES GENER S.A.,94.272.000-9,SALTA,En Operacion,23/12/1999,1999,Salta (Argentina),Cobos,CC SALTA,Gas Natural,,,,Convencional,Gas Natural,"380,00","380,00",No,,,Central Salta 345 kV,Gas Natural,0,m3/kWh,Diesel,0,m3/kWh,,,,,,,292534,7261547,19,Gas Natural,,12/10/2021
SEN,SIC,ENAP REFINERIAS S.A. - ACONCAGUA,,87.756.500-9,TER ACONCAGUA,En Operacion,02/10/2020,2020,Región de Valparaíso,Concón,,,,1,,Convencional,Gas Natural,"27,31","26,29",No,Instalaciones de generación,NO APLICA,ID 3224 BA S/E MAUCO 110KV BP1,,,,,,,,,,,,,"266937,2","6353923,14",19 H,Gas Natural,6,12/10/2021
SEN,SING,ON-GROUP S.A.,,96.827.870-3,TER AGUAS BLANCAS,En Operacion,04/06/2013,2013,Región de Antofagasta,Antofagasta,,,,1,,Convencional,Petróleo Diesel,"1,83","1,83",No,Pequeños medio de generación o PMG,NO APLICA,AGUAS BLANCAS,Diesel,"0,0003088",m3/kWh,Carbón,"0,4008",kg/kWh,,,,,,,412159.10,7330505.14,19J,Petróleo Diesel,3,12/10/2021
SEN,SIC,ANDES GENERACIÓN SPA,,76.203.788-2,TER ANDES GENERACION,En Operacion,17/05/2016,2016,Región de Atacama,Diego de Almagro,,,,4,,Convencional,Petróleo Diesel,"35,46","34,18",No,Instalaciones de generación,NO APLICA,S/E DIEGO DE ALMAGRO 110KV,,,,,,,,,,,,,"395897,9556","7078937,987",19J,Petróleo Diesel,4,12/10/2021
SEN,SING,CENTRAL TERMOELÉCTRICA ANDINA SPA,,76.708.710-1,TER ANDINA,En Operacion,15/07/2011,2011,Región de Antofagasta,Mejillones,,,,1,,Convencional,Carbón,"177,00","160,80",No,Instalaciones de generación,NO APLICA,S/E CHACAYA 220KV,,,,,,,,,,,,,"355904,6594","7446095,274",19K,Carbón,3,12/10/2021
SEN,SING,EMPRESA ELÉCTRICA ANGAMOS S.A.,,76.004.976-K,TER ANGAMOS,En Operacion,11/04/2011,2011,Región de Antofagasta,Mejillones,,,,2,,Convencional,Carbón,"558,20","501,55",No,Instalaciones de generación,NO APLICA,S/E ANGAMOS 220KV,,,,,,,,,,,,,"359738,4123","7448524,703",19K,Carbón,3,12/10/2021
SEN,SIC,GENERADORA ANTILHUE SPA,,76.009.904-K,TER ANTILHUE,En Operacion,07/01/2005,2005,Región de Los Ríos,Valdivia,,,,2,,Convencional,Petróleo Diesel,"102,50","101,29",No,Instalaciones de generación,NO APLICA,S/E ANTILHUE 220KV,,,,,,,,,,,,,"655366,5373","5592768,421",18H,Petróleo Diesel,13,12/10/2021
SEN,SIC,CELULOSA ARAUCO Y CONSTITUCIÓN S.A.,,93.458.000-1,TER ARAUCO,En Operacion,10/04/1996,1996,Región del Biobío,Arauco,,,,2,,ERNC,Biomasa,"24,00","24,00",Si,Instalaciones de generación,NO APLICA,S/E PLANTA ARAUCO 66KV,,,,,,,,,,,,,657411.07,5880425.25,18H,Biomasa,10,12/10/2021
SEN,SING,ENGIE ENERGÍA CHILE S.A.,,88.006.900-4,TER ARICA,En Operacion,01/01/1953,1953,Región de Arica y Parinacota,Arica,,,,3,,Convencional,Petróleo Diesel,"13,60","13,21",No,Instalaciones de generación,NO APLICA,S/E CENTRAL DIESEL ARICA 66KV,,,,,,,,,,,,,362453,"7957634,009",19K,Petróleo Diesel,1,12/10/2021
SEN,SING,ENEL GENERACIÓN CHILE S.A.,,91.081.000-6,TER ATACAMA,En Operacion,15/09/1999,1999,Región de Antofagasta,Mejillones,,,,6,,Convencional,Gas Natural,"732,12","716,39",No,Instalaciones de generación,NO APLICA,S/E ATACAMA 220 KV,,,,,,,,,,,,,354842,"7445724,011",19H,Gas Natural,3,12/10/2021
SEN,SIC,ENEL GENERACIÓN CHILE S.A.,,91.081.000-6,TER BOCAMINA II,En Operacion,28/10/2012,2012,Región del Biobío,Coronel,,,,1,,Convencional,Carbón,"349,55","319,79",No,Instalaciones de generación,NO APLICA,S/E CENTRAL BOCAMINA II 220KV,Carbón,"0,377821873",Ton/MWh,,,,,,,,,,"663027,0162","5901174,024",18H,Carbón,10,12/10/2021
SEN,SIC,SAGESA S.A.,,99.528.750-1,TER CALLE CALLE,En Operacion,28/04/2011,2011,Región de Los Ríos,Valdivia,,,,5,,Convencional,Petróleo Diesel,"11,68","11,60",No,Pequeños medio de generación o PMG,NO APLICA,S/E CENTRAL CALLE CALLE 0.4 KV,Petróleo Diesel,"0,22815",[Ton/MWh],,,,,,,,,,"655073,38","5592887,94",18H,Petróleo Diesel,13,12/10/2021
SEN,SIC,EMPRESA ELÉCTRICA CAMPICHE S.A.,,76.008.306-2,TER CAMPICHE,En Operacion,15/03/2013,2013,Región de Valparaíso,Puchuncaví,,,,1,,Convencional,Carbón,"269,66","248,59",No,Instalaciones de generación,NO APLICA,S/E VENTANAS 220 KV,Carbón,"0,38",[Ton/MWh],,,,,,,,,,"267333,8446","6373888,113",19H,Carbón,6,12/10/2021
SEN,SIC,COLBÚN S.A.,,96.505.760-9,TER CANDELARIA,En Operacion,02/05/2005,2005,Región del Libertador Gral. Bernardo O’Higgins,Mostazal,,,,2,,Convencional,Gas Natural,"249,71","247,90",No,Instalaciones de generación,NO APLICA,S/E CANDELARIA 220KV,,,,,,,,,,,,,"351019,9802","6232915,014",19H,Gas Natural,8,12/10/2021
SEN,SIC,CENTRAL CARDONES S.A.,,76.550.580-1,TER CARDONES,En Operacion,04/07/2009,2009,Región de Atacama,Copiapó,,,,1,,Convencional,Petróleo Diesel,"154,94","154,17",No,Instalaciones de generación,NO APLICA,CENTRAL CARDONES,Petróleo Diesel,"0,239",[Ton/MWh],,,,,,,,,,363119,6958777,19 J,Petróleo Diesel,4,12/10/2021
